frameId,x_above,y_above,xa_above,ya_above,xb_above,yb_above,xc_above,yc_above,xd_above,yd_above,x_side,y_side,xa_side,ya_side,xb_side,yb_side,xc_side,yc_side,xd_side,yd_side,height,swimmerId,underwater,video,interpolateData
1684,0,0,0,0,0,0,0,0,0,0,1472,240,1378,222,1557,222,1557,260,1378,260,179,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1685,0,0,0,0,0,0,0,0,0,0,1480,194,1377,168,1574,168,1574,210,1377,210,197,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1686,0,0,0,0,0,0,0,0,0,0,1488,193,1376,165,1575,165,1575,209,1376,209,199,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1687,0,0,0,0,0,0,0,0,0,0,1482,178,1375,123,1571,123,1571,208,1375,208,196,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1688,0,0,0,0,0,0,0,0,0,0,1502,164,1436,121,1571,121,1571,195,1436,195,135,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1689,0,0,0,0,0,0,0,0,0,0,1499,160,1440,120,1570,120,1570,194,1440,194,130,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1690,0,0,0,0,0,0,0,0,0,0,1500,158,1436,119,1567,119,1567,192,1436,192,131,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1692,0,0,0,0,0,0,0,0,0,0,1492,157,1424,116,1563,116,1563,189,1424,189,139,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1695,0,0,0,0,0,0,0,0,0,0,1499,151,1440,112,1583,112,1583,189,1440,189,143,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1696,0,0,0,0,0,0,0,0,0,0,1496,152,1436,111,1584,111,1584,188,1436,188,148,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1697,0,0,0,0,0,0,0,0,0,0,1490,164,1414,110,1585,110,1585,200,1414,200,171,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1698,0,0,0,0,0,0,0,0,0,0,1487,156,1414,110,1553,110,1553,197,1414,197,139,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1699,0,0,0,0,0,0,0,0,0,0,1483,154,1418,108,1551,108,1551,191,1418,191,133,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1704,0,0,0,0,0,0,0,0,0,0,1471,153,1410,110,1538,110,1538,190,1410,190,128,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1705,0,0,0,0,0,0,0,0,0,0,1083,641,995,560,1180,560,1180,684,995,684,185,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1706,0,0,0,0,0,0,0,0,0,0,1070,629,994,552,1133,552,1133,678,994,678,139,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1707,0,0,0,0,0,0,0,0,0,0,1059,631,992,548,1127,548,1127,680,992,680,135,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1708,0,0,0,0,0,0,0,0,0,0,1057,627,992,544,1115,544,1115,681,992,681,123,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1709,0,0,0,0,0,0,0,0,0,0,1052,627,992,544,1111,544,1111,681,992,681,119,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1710,0,0,0,0,0,0,0,0,0,0,1054,617,990,544,1126,544,1126,681,990,681,136,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1711,0,0,0,0,0,0,0,0,0,0,1056,614,990,544,1144,544,1144,683,990,683,154,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1712,0,0,0,0,0,0,0,0,0,0,1079,609,990,546,1175,546,1175,681,990,681,185,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1713,0,0,0,0,0,0,0,0,0,0,1082,610,990,541,1181,541,1181,685,990,685,191,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1714,0,0,0,0,0,0,0,0,0,0,1085,605,986,536,1196,536,1196,682,986,682,210,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1715,0,0,0,0,0,0,0,0,0,0,1092,604,984,530,1213,530,1213,679,984,679,229,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1716,0,0,0,0,0,0,0,0,0,0,1099,601,979,525,1229,525,1229,679,979,679,250,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1717,0,0,0,0,0,0,0,0,0,0,1114,612,1008,526,1243,526,1243,679,1008,679,235,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1718,0,0,0,0,0,0,0,0,0,0,1131,605,1007,526,1263,526,1263,679,1007,679,256,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1719,0,0,0,0,0,0,0,0,0,0,1115,613,976,528,1281,528,1281,678,976,678,305,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1720,0,0,0,0,0,0,0,0,0,0,1121,619,984,549,1288,549,1288,678,984,678,304,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1721,0,0,0,0,0,0,0,0,0,0,1114,617,976,552,1303,552,1303,677,976,677,327,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1722,0,0,0,0,0,0,0,0,0,0,1140,616,976,560,1317,560,1317,679,976,679,341,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1723,0,0,0,0,0,0,0,0,0,0,1143,613,968,552,1335,552,1335,680,968,680,367,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1724,0,0,0,0,0,0,0,0,0,0,1114,619,966,542,1254,542,1254,677,966,677,288,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1725,0,0,0,0,0,0,0,0,0,0,1150,614,965,531,1358,531,1358,679,965,679,393,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1726,0,0,0,0,0,0,0,0,0,0,1457,235,1356,220,1541,220,1541,250,1356,250,185,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1727,0,0,0,0,0,0,0,0,0,0,1211,606,1086,542,1414,542,1414,646,1086,646,328,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1728,0,0,0,0,0,0,0,0,0,0,1086,617,953,537,1182,537,1182,679,953,679,229,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1729,0,0,0,0,0,0,0,0,0,0,1164,601,1085,534,1277,534,1277,646,1085,646,192,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1730,0,0,0,0,0,0,0,0,0,0,1088,614,945,534,1187,534,1187,676,945,676,242,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1731,0,0,0,0,0,0,0,0,0,0,1092,610,940,528,1193,528,1193,682,940,682,253,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1732,0,0,0,0,0,0,0,0,0,0,1083,614,936,532,1199,532,1199,682,936,682,263,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1733,0,0,0,0,0,0,0,0,0,0,1135,602,1060,536,1203,536,1203,651,1060,651,143,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1734,0,0,0,0,0,0,0,0,0,0,1132,607,1054,543,1206,543,1206,652,1054,652,152,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1735,0,0,0,0,0,0,0,0,0,0,1078,624,918,550,1208,550,1208,676,918,676,290,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1736,0,0,0,0,0,0,0,0,0,0,1085,623,914,554,1225,554,1225,675,914,675,311,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1737,0,0,0,0,0,0,0,0,0,0,1077,632,910,592,1227,592,1227,675,910,675,317,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1738,0,0,0,0,0,0,0,0,0,0,1093,643,902,588,1231,588,1231,687,902,687,329,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1739,0,0,0,0,0,0,0,0,0,0,1042,644,820,592,1231,592,1231,681,820,681,411,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1740,0,0,0,0,0,0,0,0,0,0,1087,639,904,591,1238,591,1238,675,904,675,334,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1741,0,0,0,0,0,0,0,0,0,0,1091,638,900,588,1243,588,1243,677,900,677,343,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1742,0,0,0,0,0,0,0,0,0,0,1085,637,885,586,1261,586,1261,677,885,677,376,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1743,0,0,0,0,0,0,0,0,0,0,1080,639,879,584,1263,584,1263,680,879,680,384,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1744,0,0,0,0,0,0,0,0,0,0,1034,644,882,572,1178,572,1178,690,882,690,296,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1745,0,0,0,0,0,0,0,0,0,0,1033,643,881,558,1162,558,1162,696,881,696,281,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1746,0,0,0,0,0,0,0,0,0,0,1044,642,876,539,1183,539,1183,713,876,713,307,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1747,0,0,0,0,0,0,0,0,0,0,1047,623,869,510,1184,510,1184,711,869,711,315,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1748,0,0,0,0,0,0,0,0,0,0,1093,629,986,540,1183,540,1183,711,986,711,197,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1749,0,0,0,0,0,0,0,0,0,0,1084,637,966,535,1199,535,1199,705,966,705,233,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1750,0,0,0,0,0,0,0,0,0,0,1091,632,963,528,1207,528,1207,706,963,706,244,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1751,0,0,0,0,0,0,0,0,0,0,1097,635,960,538,1225,538,1225,704,960,704,265,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1752,0,0,0,0,0,0,0,0,0,0,1107,633,968,538,1256,538,1256,700,968,700,288,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1753,0,0,0,0,0,0,0,0,0,0,1020,620,830,500,1189,500,1189,690,830,690,359,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1754,0,0,0,0,0,0,0,0,0,0,1004,623,767,501,1202,501,1202,690,767,690,435,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1755,0,0,0,0,0,0,0,0,0,0,885,624,736,506,1113,506,1113,691,736,691,377,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1756,0,0,0,0,0,0,0,0,0,0,871,630,698,521,1105,521,1105,693,698,693,407,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1757,0,0,0,0,0,0,0,0,0,0,880,645,665,554,1090,554,1090,689,665,689,425,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1758,0,0,0,0,0,0,0,0,0,0,839,644,606,560,1074,560,1074,689,606,689,468,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1759,0,0,0,0,0,0,0,0,0,0,831,653,576,594,1077,594,1077,692,576,692,501,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1760,0,0,0,0,0,0,0,0,0,0,822,660,570,616,1077,616,1077,695,570,695,507,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1761,0,0,0,0,0,0,0,0,0,0,807,666,554,617,1079,617,1079,703,554,703,525,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1762,0,0,0,0,0,0,0,0,0,0,806,672,542,622,1081,622,1081,712,542,712,539,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1763,0,0,0,0,0,0,0,0,0,0,772,674,534,626,1051,626,1051,715,534,715,517,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1764,0,0,0,0,0,0,0,0,0,0,764,677,530,626,1058,626,1058,716,530,716,528,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1765,0,0,0,0,0,0,0,0,0,0,749,678,526,618,1052,618,1052,725,526,725,526,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1766,0,0,0,0,0,0,0,0,0,0,752,678,525,612,1058,612,1058,725,525,725,533,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1767,0,0,0,0,0,0,0,0,0,0,760,677,526,605,1061,605,1061,723,526,723,535,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1768,0,0,0,0,0,0,0,0,0,0,740,674,520,601,1045,601,1045,727,520,727,525,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1769,0,0,0,0,0,0,0,0,0,0,755,676,522,608,1039,608,1039,731,522,731,517,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1770,0,0,0,0,0,0,0,0,0,0,786,678,528,612,1055,612,1055,732,528,732,527,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1771,0,0,0,0,0,0,0,0,0,0,779,678,532,612,1062,612,1062,735,532,735,530,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1772,0,0,0,0,0,0,0,0,0,0,726,684,536,619,938,619,938,732,536,732,402,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1773,0,0,0,0,0,0,0,0,0,0,799,683,549,623,1079,623,1079,735,549,735,530,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1774,0,0,0,0,0,0,0,0,0,0,807,685,559,628,1080,628,1080,734,559,734,521,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1775,0,0,0,0,0,0,0,0,0,0,825,686,566,635,1120,635,1120,735,566,735,554,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1776,0,0,0,0,0,0,0,0,0,0,821,683,600,630,1144,630,1144,745,600,745,544,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1777,0,0,0,0,0,0,0,0,0,0,855,690,602,648,1163,648,1163,751,602,751,561,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1778,0,0,0,0,0,0,0,0,0,0,854,689,611,646,1167,646,1167,754,611,754,556,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1779,0,0,0,0,0,0,0,0,0,0,886,682,668,646,1171,646,1171,743,668,743,503,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1780,0,0,0,0,0,0,0,0,0,0,879,686,670,644,1175,644,1175,750,670,750,505,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1781,0,0,0,0,0,0,0,0,0,0,899,682,672,644,1193,644,1193,753,672,753,521,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1782,0,0,0,0,0,0,0,0,0,0,905,684,678,645,1199,645,1199,759,678,759,521,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1783,0,0,0,0,0,0,0,0,0,0,900,687,671,648,1187,648,1187,768,671,768,516,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1784,0,0,0,0,0,0,0,0,0,0,916,685,678,648,1189,648,1189,763,678,763,511,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1785,0,0,0,0,0,0,0,0,0,0,884,693,678,648,1181,648,1181,778,678,778,503,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1786,0,0,0,0,0,0,0,0,0,0,907,688,678,647,1189,647,1189,756,678,756,511,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1787,0,0,0,0,0,0,0,0,0,0,927,682,676,646,1201,646,1201,737,676,737,525,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1788,0,0,0,0,0,0,0,0,0,0,926,683,674,644,1226,644,1226,725,674,725,552,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1789,0,0,0,0,0,0,0,0,0,0,915,683,672,644,1219,644,1219,728,672,728,547,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1790,0,0,0,0,0,0,0,0,0,0,940,683,670,643,1269,643,1269,728,670,728,599,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1791,0,0,0,0,0,0,0,0,0,0,968,680,668,640,1279,640,1279,730,668,730,611,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1792,0,0,0,0,0,0,0,0,0,0,968,681,665,640,1283,640,1283,731,665,731,618,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1793,0,0,0,0,0,0,0,0,0,0,856,676,662,640,1065,640,1065,713,662,713,403,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1794,0,0,0,0,0,0,0,0,0,0,870,675,661,638,1077,638,1077,713,661,713,416,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1795,0,0,0,0,0,0,0,0,0,0,861,679,661,638,1075,638,1075,715,661,715,414,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1796,0,0,0,0,0,0,0,0,0,0,874,677,657,636,1086,636,1086,715,657,715,429,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1797,0,0,0,0,0,0,0,0,0,0,884,676,655,634,1111,634,1111,715,655,715,456,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1798,0,0,0,0,0,0,0,0,0,0,883,675,648,632,1115,632,1115,715,648,715,467,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1799,0,0,0,0,0,0,0,0,0,0,911,672,648,629,1125,629,1125,713,648,713,477,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1800,0,0,0,0,0,0,0,0,0,0,933,670,652,628,1191,628,1191,714,652,714,539,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1801,0,0,0,0,0,0,0,0,0,0,931,671,650,628,1159,628,1159,713,650,713,509,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1802,0,0,0,0,0,0,0,0,0,0,926,671,648,628,1168,628,1168,721,648,721,520,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1803,0,0,0,0,0,0,0,0,0,0,929,670,648,624,1181,624,1181,716,648,716,533,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1804,0,0,0,0,0,0,0,0,0,0,948,668,645,624,1187,624,1187,715,645,715,542,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1805,0,0,0,0,0,0,0,0,0,0,884,677,644,632,1087,632,1087,718,644,718,443,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1806,0,0,0,0,0,0,0,0,0,0,889,674,644,632,1103,632,1103,714,644,714,459,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1807,0,0,0,0,0,0,0,0,0,0,897,674,645,632,1120,632,1120,713,645,713,475,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1808,0,0,0,0,0,0,0,0,0,0,909,672,646,632,1140,632,1140,715,646,715,494,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1809,0,0,0,0,0,0,0,0,0,0,897,669,646,632,1151,632,1151,711,646,711,505,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1810,0,0,0,0,0,0,0,0,0,0,895,667,646,631,1145,631,1145,709,646,709,499,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1811,0,0,0,0,0,0,0,0,0,0,909,667,646,632,1173,632,1173,709,646,709,527,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1812,0,0,0,0,0,0,0,0,0,0,923,666,647,626,1207,626,1207,708,647,708,560,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1813,0,0,0,0,0,0,0,0,0,0,921,667,648,631,1217,631,1217,710,648,710,569,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1814,0,0,0,0,0,0,0,0,0,0,910,667,648,632,1209,632,1209,708,648,708,561,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1815,0,0,0,0,0,0,0,0,0,0,951,664,648,632,1299,632,1299,711,648,711,651,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1816,0,0,0,0,0,0,0,0,0,0,951,668,648,632,1288,632,1288,712,648,712,640,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1817,0,0,0,0,0,0,0,0,0,0,901,668,648,632,1177,632,1177,711,648,711,529,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1818,0,0,0,0,0,0,0,0,0,0,874,668,650,632,1090,632,1090,710,650,710,440,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1819,0,0,0,0,0,0,0,0,0,0,862,673,650,632,1095,632,1095,709,650,709,445,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1820,0,0,0,0,0,0,0,0,0,0,897,674,651,634,1162,634,1162,710,651,710,511,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1821,0,0,0,0,0,0,0,0,0,0,899,674,654,635,1171,635,1171,710,654,710,517,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1822,0,0,0,0,0,0,0,0,0,0,903,674,656,636,1175,636,1175,709,656,709,519,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1823,0,0,0,0,0,0,0,0,0,0,900,675,658,636,1190,636,1190,710,658,710,532,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1824,0,0,0,0,0,0,0,0,0,0,914,673,661,636,1193,636,1193,707,661,707,532,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1825,0,0,0,0,0,0,0,0,0,0,926,673,664,636,1197,636,1197,709,664,709,533,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1826,0,0,0,0,0,0,0,0,0,0,942,666,668,627,1209,627,1209,708,668,708,541,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1827,0,0,0,0,0,0,0,0,0,0,961,670,671,620,1231,620,1231,708,671,708,560,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1828,0,0,0,0,0,0,0,0,0,0,941,671,674,614,1245,614,1245,709,674,709,571,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1829,0,0,0,0,0,0,0,0,0,0,982,662,678,612,1293,612,1293,708,678,708,615,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1830,0,0,0,0,0,0,0,0,0,0,988,659,681,614,1298,614,1298,707,681,707,617,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1831,0,0,0,0,0,0,0,0,0,0,997,658,686,616,1305,616,1305,707,686,707,619,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1832,0,0,0,0,0,0,0,0,0,0,987,663,689,614,1305,614,1305,710,689,710,616,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1833,0,0,0,0,0,0,0,0,0,0,988,663,690,616,1315,616,1315,709,690,709,625,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1834,0,0,0,0,0,0,0,0,0,0,993,659,692,616,1319,616,1319,704,692,704,627,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1835,0,0,0,0,0,0,0,0,0,0,1002,657,700,616,1323,616,1323,705,700,705,623,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1836,0,0,0,0,0,0,0,0,0,0,951,660,705,604,1217,604,1217,705,705,705,512,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1837,0,0,0,0,0,0,0,0,0,0,954,659,711,590,1213,590,1213,705,711,705,502,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1838,0,0,0,0,0,0,0,0,0,0,1013,658,718,576,1353,576,1353,711,718,711,635,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1839,0,0,0,0,0,0,0,0,0,0,1011,661,723,564,1361,564,1361,714,723,714,638,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1840,0,0,0,0,0,0,0,0,0,0,990,662,728,556,1263,556,1263,715,728,715,535,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1841,0,0,0,0,0,0,0,0,0,0,1003,651,734,548,1262,548,1262,706,734,706,528,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1842,0,0,0,0,0,0,0,0,0,0,999,648,740,544,1269,544,1269,702,740,702,529,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1843,0,0,0,0,0,0,0,0,0,0,1003,655,746,540,1275,540,1275,723,746,723,529,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1844,0,0,0,0,0,0,0,0,0,0,1026,647,750,535,1309,535,1309,702,750,702,559,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
1845,0,0,0,0,0,0,0,0,0,0,1025,637,754,488,1317,488,1317,702,754,702,563,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
